"""*bday 🤦""","""*bday ""","{""🤦"": 1}"
"""@choanaeee Very trueeeee 💛😂""","""@choanaeee Very trueeeee ""","{""💛"": 1, ""😂"": 1}"
"""@AsmodeusXxi Want help 😍😍😍😉😉😉""","""@AsmodeusXxi Want help ""","{""😉"": 3, ""😍"": 3}"
"""welling 👀 https://t.co/IkS6jVL79T""","""welling  https://t.co/IkS6jVL79T""","{""👀"": 1}"
"""@Michael5SOS wow thanks for those tweets you're the most beautiful person in this world❤ we love you""","""@Michael5SOS wow thanks for those tweets you're the most beautiful person in this world we love you""","{""❤"": 1}"
"""and i would go to six flags lol it’s just fiscally responsible to just not even go 😂 cause ik me and my check gonna be fresh smh😂😂""","""and i would go to six flags lol it’s just fiscally responsible to just not even go  cause ik me and my check gonna be fresh smh""","{""😂"": 3}"
"""To cut my hair and go dark again? Or leave it light 🤔""","""To cut my hair and go dark again? Or leave it light ""","{""🤔"": 1}"
"""RT @jessconte: i wish i was in bed with some soup right now 🤧🤒✈️ haven’t felt this ill in a long time""","""RT @jessconte: i wish i was in bed with some soup right now ️ haven’t felt this ill in a long time""","{""✈"": 1, ""🤒"": 1, ""🤧"": 1}"
"""RT @lxrryxmofo: \""We're all 1D! still going! WITH THAT HIATUS\"" Reason 2828477 why I love this man 👏 https://t.co/RvU8Bx8EDE""","""RT @lxrryxmofo: \""We're all 1D! still going! WITH THAT HIATUS\"" Reason 2828477 why I love this man  https://t.co/RvU8Bx8EDE""","{""👏"": 1}"
"""@gracesmom48 @Courtilini14 @OutlanderWriter Please tell the people involved they saved me from a hosital stay. Could not breath and heart rate was off the charts until J&amp;C reunited 💝""","""@gracesmom48 @Courtilini14 @OutlanderWriter Please tell the people involved they saved me from a hosital stay. Could not breath and heart rate was off the charts until J&amp;C reunited ""","{""💝"": 1}"
"""RT @Yash_Dasgupta: Wow. Thank you so much 😘 https://t.co/Hj2AHGxIbO""","""RT @Yash_Dasgupta: Wow. Thank you so much  https://t.co/Hj2AHGxIbO""","{""😘"": 1}"
"""U say I act funny cuz I'm keeping my distance 💯""","""U say I act funny cuz I'm keeping my distance ""","{""💯"": 1}"
"""My pups are adorable 😩💙 https://t.co/JF1RGKod9N""","""My pups are adorable  https://t.co/JF1RGKod9N""","{""💙"": 1, ""😩"": 1}"
"""Let's talk about it bae 👀🔥 @wtfunkyo \nhttps://t.co/MaPS7KwiMT""","""Let's talk about it bae  @wtfunkyo \nhttps://t.co/MaPS7KwiMT""","{""👀"": 1, ""🔥"": 1}"
"""RT @next2ubb: MY #LIFE MATTERS\n🆘🌻🐶🌻🆘\nPlz💞\n#ADOPT ME🕸️#TODAY \nSo I LIVE #TOMORROW\n\nRESCUE🚑Pledge2🛑#HELP\n#ANIMALS\n#LOVE\n#family🐾… ""","""RT @next2ubb: MY #LIFE MATTERS\n\nPlz\n#ADOPT ME️#TODAY \nSo I LIVE #TOMORROW\n\nRESCUEPledge2#HELP\n#ANIMALS\n#LOVE\n#family… ""","{""🆘"": 2, ""🌻"": 2, ""🐶"": 1, ""🐾"": 1, ""💞"": 1, ""🕸"": 1, ""🚑"": 1, ""🛑"": 1}"
"""RT @warriors: One week until Opening Night 🏆 #GSWCountdown https://t.co/PhcrQvNAlA""","""RT @warriors: One week until Opening Night  #GSWCountdown https://t.co/PhcrQvNAlA""","{""🏆"": 1}"
"""RT @jakemiller: I’m not playin I’m gonna be one of the best producers in the music industry one day 🎹""","""RT @jakemiller: I’m not playin I’m gonna be one of the best producers in the music industry one day ""","{""🎹"": 1}"
"""RT @EBGamesAus: You need to watch this wonderful live-action #SuperMarioOdyssey musical right now. 😍\n\nJust over two weeks to go:… ""","""RT @EBGamesAus: You need to watch this wonderful live-action #SuperMarioOdyssey musical right now. \n\nJust over two weeks to go:… ""","{""😍"": 1}"
"""RT @ParkChu_95: I'm screaming 😂😂😂😂 https://t.co/bvtJ06CKhg""","""RT @ParkChu_95: I'm screaming  https://t.co/bvtJ06CKhg""","{""😂"": 4}"
"""@Harry_Styles We love you 💛""","""@Harry_Styles We love you ""","{""💛"": 1}"
"""RT @trishhhalynn: Guys are so confusing 🙄""","""RT @trishhhalynn: Guys are so confusing ""","{""🙄"": 1}"
"""Dlo so jealous the shit is crazy ‼️ I don’t understand""","""Dlo so jealous the shit is crazy ️ I don’t understand""","{""‼"": 1}"
"""RT @lullkiyy: rl jus want every thing to fall in place 🤦🏽‍♀️""","""RT @lullkiyy: rl jus want every thing to fall in place ""","{""🤦🏽‍♀️"": 1}"
"""RT @GlamKaren: \""I have enough @IppolitaJewelry\"" - said no one ever! \n😘 @AlsonJewelers #ad https://t.co/UAaPnEGigV""","""RT @GlamKaren: \""I have enough @IppolitaJewelry\"" - said no one ever! \n @AlsonJewelers #ad https://t.co/UAaPnEGigV""","{""😘"": 1}"
"""Keep the faith burning. 🙏🙏""","""Keep the faith burning. ""","{""🙏"": 2}"
"""RT @WORLDSTAR: J-Cole needs answers! 🤔😂 @JColeNC https://t.co/1BxZzT6bKC""","""RT @WORLDSTAR: J-Cole needs answers!  @JColeNC https://t.co/1BxZzT6bKC""","{""😂"": 1, ""🤔"": 1}"
"""RT @got7co: [#G7C_HANTEO] 171011 - 12:30 (KST) - #GOT7 #갓세븐 #7for7 #YouAre\n▶️ Daily Real-Time: 4,764 copies\n▶️ Cumulative Total: 68,881 cop…""","""RT @got7co: [#G7C_HANTEO] 171011 - 12:30 (KST) - #GOT7 #갓세븐 #7for7 #YouAre\n️ Daily Real-Time: 4,764 copies\n️ Cumulative Total: 68,881 cop…""","{""▶"": 2}"
"""RT @vgLeahbee: best double date ever!!! ❤️❤️❤️ https://t.co/PzTBrwv95g""","""RT @vgLeahbee: best double date ever!!! ️️️ https://t.co/PzTBrwv95g""","{""❤"": 3}"
"""@_sunfl0wr Thank you so much💗😭he's seriously the light of my life I swear""","""@_sunfl0wr Thank you so muchhe's seriously the light of my life I swear""","{""💗"": 1, ""😭"": 1}"
"""I be like 😩😩😩😩😩 https://t.co/y2UAC5Mp5i""","""I be like  https://t.co/y2UAC5Mp5i""","{""😩"": 5}"
"""Eminem Rips Donald Trump In BET Hip Hop Awards Freestyle Cypher🔥⬆️@TiteJade1 @Eminem @MarshalsBeard @Eminemulate  https://t.co/PhRKkDBNX5""","""Eminem Rips Donald Trump In BET Hip Hop Awards Freestyle Cypher️@TiteJade1 @Eminem @MarshalsBeard @Eminemulate  https://t.co/PhRKkDBNX5""","{""⬆"": 1, ""🔥"": 1}"
"""RT @DaReal_Rizzy: \""I just got out of High School\""\n\""I ain't go to High School, I was in Juvenile\""💀  #XXL https://t.co/4ddEfLXDoO""","""RT @DaReal_Rizzy: \""I just got out of High School\""\n\""I ain't go to High School, I was in Juvenile\""  #XXL https://t.co/4ddEfLXDoO""","{""💀"": 1}"
"""@Kaylee_Rae77 i love you too. thanks wifey💕""","""@Kaylee_Rae77 i love you too. thanks wifey""","{""💕"": 1}"
"""@jvckiexoxo I love you too 😌""","""@jvckiexoxo I love you too ""","{""😌"": 1}"
"""RT @tuckevil: @LaurenJauregui oh my god 😭😭😭💕 https://t.co/iwBzUSLed7""","""RT @tuckevil: @LaurenJauregui oh my god  https://t.co/iwBzUSLed7""","{""💕"": 1, ""😭"": 3}"
"""RT @AsapBibIe: Please don’t touch my Raf 🏁⚠️  https://t.co/yH3CJXDAeL""","""RT @AsapBibIe: Please don’t touch my Raf ️  https://t.co/yH3CJXDAeL""","{""⚠"": 1, ""🏁"": 1}"
"""@jordan_beltran_ HATE💀💀""","""@jordan_beltran_ HATE""","{""💀"": 2}"
"""RT @ShinoBree: I am excited to try out new recipes using  Kikkoman® Soy Sauce … https://t.co/sSiZgEzbKQ""","""RT @ShinoBree: I am excited to try out new recipes using  Kikkoman Soy Sauce … https://t.co/sSiZgEzbKQ""","{""®"": 1}"
"""@GLH_2x why does this look like that one crazy girl that used to work at Nike with us 😭😂😂 @aundriasparkles""","""@GLH_2x why does this look like that one crazy girl that used to work at Nike with us  @aundriasparkles""","{""😂"": 2, ""😭"": 1}"
"""the gc got me in tears tonight.. I think it's time for bed 😂😂💀""","""the gc got me in tears tonight.. I think it's time for bed ""","{""💀"": 1, ""😂"": 2}"
"""@dinahjane97 You Look like twins 😍😍💞💞💞""","""@dinahjane97 You Look like twins ""","{""💞"": 3, ""😍"": 2}"
"""What you think 🤔 #hiphop #awards #eminem #cypher #bet #rap #shady #newmusic #donaldtrump #trump… https://t.co/T3wyhJAqHW""","""What you think  #hiphop #awards #eminem #cypher #bet #rap #shady #newmusic #donaldtrump #trump… https://t.co/T3wyhJAqHW""","{""🤔"": 1}"
"""RT @CeylonBlue94: @andibeth012 Sick people!💩""","""RT @CeylonBlue94: @andibeth012 Sick people!""","{""💩"": 1}"
"""RT @cesxr___: Who trynna get spooked by this monster dicc 👻""","""RT @cesxr___: Who trynna get spooked by this monster dicc ""","{""👻"": 1}"
"""RT @baetoujours: ReVel Team 😆😆 https://t.co/5TbR0evQSy""","""RT @baetoujours: ReVel Team  https://t.co/5TbR0evQSy""","{""😆"": 2}"
"""RT @WoWSwingers: 🔥Full Video's https://t.co/QE23mEz81N🔥 \n\n@openassstar @hqporn2 @homemadeamateu2 @alison_legs @yrsvalerie @jcmex28… ""","""RT @WoWSwingers: Full Video's https://t.co/QE23mEz81N \n\n@openassstar @hqporn2 @homemadeamateu2 @alison_legs @yrsvalerie @jcmex28… ""","{""🔥"": 2}"
"""RT @Genius: from @sza to @jheneaiko, badass ladies are having a moment in 2017 👏👏\nhttps://t.co/4mCTtvcWUt https://t.co/PnW6jvOobV""","""RT @Genius: from @sza to @jheneaiko, badass ladies are having a moment in 2017 \nhttps://t.co/4mCTtvcWUt https://t.co/PnW6jvOobV""","{""👏"": 2}"
"""RT @peac4love: 💐🍸🎶🌈💖☮🌎🍂🌳🚴‍♀️🏕🏔🍀 #hamburg today #architecture🍀🌸🌱🥀🌷🌼🌻🌾 https://t.co/TaJtKkexaB""","""RT @peac4love:  #hamburg today #architecture https://t.co/TaJtKkexaB""","{""☮"": 1, ""🌈"": 1, ""🌎"": 1, ""🌱"": 1, ""🌳"": 1, ""🌷"": 1, ""🌸"": 1, ""🌻"": 1, ""🌼"": 1, ""🌾"": 1, ""🍀"": 2, ""🍂"": 1, ""🍸"": 1, ""🎶"": 1, ""🏔"": 1, ""🏕"": 1, ""💐"": 1, ""💖"": 1, ""🥀"": 1, ""🚴‍♀️"": 1}"
"""@BrunoMars Demi: Knock knock\n@BrunoMars : who's there?\nDemi: mayonnaise\nBruno: mayonnaise who?\nDemi: My toes, mayonnaise, my shoulder, my head. 🎶🌽🌾😂""","""@BrunoMars Demi: Knock knock\n@BrunoMars : who's there?\nDemi: mayonnaise\nBruno: mayonnaise who?\nDemi: My toes, mayonnaise, my shoulder, my head. ""","{""🌽"": 1, ""🌾"": 1, ""🎶"": 1, ""😂"": 1}"
"""So today a guy threatened to sue the company and have me summoned on the case 🤦🏾‍♂️🤣 now I have to deal with that tomorrow""","""So today a guy threatened to sue the company and have me summoned on the case  now I have to deal with that tomorrow""","{""🤣"": 1, ""🤦🏾‍♂️"": 1}"
"""RT @yoongipuff: Q. Jimin, which areas would you like to learn more in? \n\n⚪️producing\n🔘vocals\n🔘dance\n🔘others: billiards\n\nsource: jim… ""","""RT @yoongipuff: Q. Jimin, which areas would you like to learn more in? \n\n️producing\nvocals\ndance\nothers: billiards\n\nsource: jim… ""","{""⚪"": 1, ""🔘"": 3}"
"""My heart 😍 https://t.co/ORC2ALuvpA""","""My heart  https://t.co/ORC2ALuvpA""","{""😍"": 1}"
"""RT @thebrionnaelam: When he pisses you off but you still wouldn't mind riding tf outta him 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️""","""RT @thebrionnaelam: When he pisses you off but you still wouldn't mind riding tf outta him ""","{""🤦🏻‍♀️"": 3}"
"""I looked forward to talking to you everyday, but things just never workout for me.😴""","""I looked forward to talking to you everyday, but things just never workout for me.""","{""😴"": 1}"
"""RT @TeamMessi: When the pressure is high, rise above it.\nLeo Messi leads @Argentina to the World Cup. 🏆\n#HereToCreate https://t.co/T1IxLobB…""","""RT @TeamMessi: When the pressure is high, rise above it.\nLeo Messi leads @Argentina to the World Cup. \n#HereToCreate https://t.co/T1IxLobB…""","{""🏆"": 1}"
"""Salamakadang created \""New premium ehi super fast ⚡⚡⚡\"". https://t.co/YicZ9dmb5q""","""Salamakadang created \""New premium ehi super fast \"". https://t.co/YicZ9dmb5q""","{""⚡"": 3}"
"""RT @_Carolinaxoxo_: Literally reactivated my twitter just to be apart of her giveaways 😍 https://t.co/zr0MpeCGTx""","""RT @_Carolinaxoxo_: Literally reactivated my twitter just to be apart of her giveaways  https://t.co/zr0MpeCGTx""","{""😍"": 1}"
"""RT @LahFlexico: Sometimes you just gotta say fuck em and keep it moving 💯""","""RT @LahFlexico: Sometimes you just gotta say fuck em and keep it moving ""","{""💯"": 1}"
"""RT @EssenceBeads: The perfect gift for that special someone 😍⚫️⚪️\n\nGet our Relationship bracelets 30% off now: https://t.co/kkzSuhWv6Z http…""","""RT @EssenceBeads: The perfect gift for that special someone ️️\n\nGet our Relationship bracelets 30% off now: https://t.co/kkzSuhWv6Z http…""","{""⚪"": 1, ""⚫"": 1, ""😍"": 1}"
"""Wow i can't believe USA failed 😔 https://t.co/bDwGEE05Ed""","""Wow i can't believe USA failed  https://t.co/bDwGEE05Ed""","{""😔"": 1}"
"""RT @MarionSpekker: @StefanodocSM \nGood morning Stefano:-)) \nmy friend\nHave a happy weekend🌿🌿 https://t.co/NcXdb4wxPh""","""RT @MarionSpekker: @StefanodocSM \nGood morning Stefano:-)) \nmy friend\nHave a happy weekend https://t.co/NcXdb4wxPh""","{""🌿"": 2}"
"""RT @TheHANjuan: RT for my parents restaurant in Dallas please 😊 \n\nPapi's Tacos Y Mas\n3766 Samuell Blvd, Dallas, TX 75228 https://t.co/mtVD7…""","""RT @TheHANjuan: RT for my parents restaurant in Dallas please  \n\nPapi's Tacos Y Mas\n3766 Samuell Blvd, Dallas, TX 75228 https://t.co/mtVD7…""","{""😊"": 1}"
"""At this point in my life I’m just waiting for pennywise to get me and drag me away into the sewers 😬""","""At this point in my life I’m just waiting for pennywise to get me and drag me away into the sewers ""","{""😬"": 1}"
"""Then she says that shit 😭""","""Then she says that shit ""","{""😭"": 1}"
"""RT @IlIMGWVIlI: ＲＥＴＷＥＥＴ\n\nＯＮＬＹ\n\nＩＦ\n\nＹＯＵ\n\nＷＡＮＴ\n\n💥Ｆ💥\n〡💥Ｏ💥\n〡〡💥Ｌ💥\n〡〡〡💥Ｌ💥\n〡〡〡〡💥Ｏ💥\n〡〡〡〡〡💥Ｗ💥\n〡〡〡〡〡〡💥Ｅ💥\n〡〡〡〡〡〡〡💥Ｒ💥\n〡〡〡〡〡〡〡〡💥Ｓ💥\n\n#F4F\n#MGWV\n\n#ＦＯＬＬＯＷ…""","""RT @IlIMGWVIlI: ＲＥＴＷＥＥＴ\n\nＯＮＬＹ\n\nＩＦ\n\nＹＯＵ\n\nＷＡＮＴ\n\nＦ\n〡Ｏ\n〡〡Ｌ\n〡〡〡Ｌ\n〡〡〡〡Ｏ\n〡〡〡〡〡Ｗ\n〡〡〡〡〡〡Ｅ\n〡〡〡〡〡〡〡Ｒ\n〡〡〡〡〡〡〡〡Ｓ\n\n#F4F\n#MGWV\n\n#ＦＯＬＬＯＷ…""","{""💥"": 18}"
"""RT @weareoneasEXO: 10/10/2017 @weareoneEXO Headline\n\n👉 EXO, CHANYEOL, &amp; D.O Lead Online\n      Votings\n👉 EXO #1 In Buzz Volume In 13th Weeks…""","""RT @weareoneasEXO: 10/10/2017 @weareoneEXO Headline\n\n EXO, CHANYEOL, &amp; D.O Lead Online\n      Votings\n EXO #1 In Buzz Volume In 13th Weeks…""","{""👉"": 2}"
"""@JnkMosoeunyane @NhlanhlaNhlapo African ways is hard labour?🤔😐""","""@JnkMosoeunyane @NhlanhlaNhlapo African ways is hard labour?""","{""😐"": 1, ""🤔"": 1}"
"""Went to check on Coup &amp; Cam again &amp; they're so peacefully sleeping with each other, my heart is exploding❣❣""","""Went to check on Coup &amp; Cam again &amp; they're so peacefully sleeping with each other, my heart is exploding""","{""❣"": 2}"
"""Gotta close twitter now ☠️ https://t.co/gNFK15h39c""","""Gotta close twitter now ️ https://t.co/gNFK15h39c""","{""☠"": 1}"
"""Prayers for our sweet Lavern, she has pneumonia 😔🐄 #pray #vegan #cow #baby""","""Prayers for our sweet Lavern, she has pneumonia  #pray #vegan #cow #baby""","{""🐄"": 1, ""😔"": 1}"
"""RT @torontofc: Congrats to @Elpercoo119 and @fepafut on qualifying for the 2018 FIFA World Cup in Russia 🇵🇦 https://t.co/isHria2BJs""","""RT @torontofc: Congrats to @Elpercoo119 and @fepafut on qualifying for the 2018 FIFA World Cup in Russia  https://t.co/isHria2BJs""","{""🇵🇦"": 1}"
"""I'm dying 😂 https://t.co/oVtsqI3ElT""","""I'm dying  https://t.co/oVtsqI3ElT""","{""😂"": 1}"
"""@YounggFranklin im tryna rt this but you're on private smh 😪😪""","""@YounggFranklin im tryna rt this but you're on private smh ""","{""😪"": 2}"
"""RT @XXX666GOD: triple cup full of purple clouds... 💜☁️💜☁️💜☁️ https://t.co/L7Nk7iA0Go""","""RT @XXX666GOD: triple cup full of purple clouds... ️️️ https://t.co/L7Nk7iA0Go""","{""☁"": 3, ""💜"": 3}"
"""RT @ryoosukeyama: I/O ⏳stage costume are all on point for me especially this on Yamada Hey! Say! Jump is so much better with this kin… ""","""RT @ryoosukeyama: I/O stage costume are all on point for me especially this on Yamada Hey! Say! Jump is so much better with this kin… ""","{""⏳"": 1}"
"""RT @PlayingGod_sos: I'm glad! ❤️❤️ it's beautiful https://t.co/oVdymMh5jJ""","""RT @PlayingGod_sos: I'm glad! ️️ it's beautiful https://t.co/oVdymMh5jJ""","{""❤"": 2}"
"""🙌 YASSS It's time for a great show Bearded🖖Hannibal:ayyyyye #livemet\nhttps://t.co/aeD0oG6WsB https://t.co/SPvVbHInxs""",""" YASSS It's time for a great show BeardedHannibal:ayyyyye #livemet\nhttps://t.co/aeD0oG6WsB https://t.co/SPvVbHInxs""","{""🖖"": 1, ""🙌"": 1}"
"""RT @imfact_tm: Helping Imfact🤝""","""RT @imfact_tm: Helping Imfact""","{""🤝"": 1}"
"""@billboard Yess babe..👑🔥😍""","""@billboard Yess babe..""","{""👑"": 1, ""🔥"": 1, ""😍"": 1}"
"""RT @AustinMcbroom: If you haven’t seen Catherine’s snaps recently, I suggest you watch them 😂😂😂 I got jokes for days !""","""RT @AustinMcbroom: If you haven’t seen Catherine’s snaps recently, I suggest you watch them  I got jokes for days !""","{""😂"": 3}"
"""RT @Louis_Tomlinson: @KEY103 live band please 😎""","""RT @Louis_Tomlinson: @KEY103 live band please ""","{""😎"": 1}"
"""RT @gorgeousmuva: Being a mom is not always sunshine and giggles‼️..Sometimes it’s depression, meltdowns and having shit on your fing… ""","""RT @gorgeousmuva: Being a mom is not always sunshine and giggles️..Sometimes it’s depression, meltdowns and having shit on your fing… ""","{""‼"": 1}"
"""RT @CoachAlanBishop: Out of sight, out of mind. Offsetting horizontal pressing w/ Trap 3 work is 🔑 for long term shoulder health. Don’t… ""","""RT @CoachAlanBishop: Out of sight, out of mind. Offsetting horizontal pressing w/ Trap 3 work is  for long term shoulder health. Don’t… ""","{""🔑"": 1}"
